Instance,Terminal,Layer,X location,Y location,Voltage
_10483_,VPWR,li1,153.8700,35.3600,1.799999
_10482_,VPWR,li1,150.1900,35.3600,1.799999
_10481_,VPWR,li1,149.7300,40.8000,1.799999
_10480_,VPWR,li1,149.2700,46.2400,1.799998
_10479_,VPWR,li1,152.2600,46.2400,1.799998
_10478_,VPWR,li1,156.6300,46.2400,1.799998
_10477_,VPWR,li1,169.0500,24.4800,1.799999
_10476_,VPWR,li1,166.2900,24.4800,1.800000
_10475_,VPWR,li1,163.0700,29.9200,1.799999
_10474_,VPWR,li1,166.0600,35.3600,1.799999
_10473_,VPWR,li1,163.9900,35.3600,1.799999
_10472_,VPWR,li1,143.2900,29.9200,1.799999
_10471_,VPWR,li1,138.6900,35.3600,1.799999
_10470_,VPWR,li1,139.1500,29.9200,1.799999
_10469_,VPWR,li1,136.3900,29.9200,1.799999
_10468_,VPWR,li1,136.3900,35.3600,1.799999
_10467_,VPWR,li1,133.1700,35.3600,1.799999
_10466_,VPWR,li1,139.3800,40.8000,1.799999
_10465_,VPWR,li1,129.9500,40.8000,1.799999
_10464_,VPWR,li1,128.1100,40.8000,1.799999
_10463_,VPWR,li1,127.6500,46.2400,1.799998
_10462_,VPWR,li1,132.9400,40.8000,1.799999
_10461_,VPWR,li1,123.0500,40.8000,1.799999
_10460_,VPWR,li1,184.2300,24.4800,1.799999
_10459_,VPWR,li1,206.7700,40.8000,1.799997
_10458_,VPWR,li1,204.7000,46.2400,1.799992
_10457_,VPWR,li1,210.2200,46.2400,1.799992
_10456_,VPWR,li1,213.4400,46.2400,1.799992
_10455_,VPWR,li1,215.9700,46.2400,1.799992
_10454_,VPWR,li1,207.2300,19.0400,1.799997
_10453_,VPWR,li1,206.0800,24.4800,1.799999
_10452_,VPWR,li1,201.7100,19.0400,1.799997
_10451_,VPWR,li1,204.0100,19.0400,1.799997
_10450_,VPWR,li1,196.6500,19.0400,1.799997
_10449_,VPWR,li1,216.8900,29.9200,1.799998
_10448_,VPWR,li1,179.1700,24.4800,1.799999
_10447_,VPWR,li1,181.0100,24.4800,1.799999
_10446_,VPWR,li1,179.1700,24.4800,1.799999
_10445_,VPWR,li1,211.6000,29.9200,1.799998
_10444_,VPWR,li1,175.0300,29.9200,1.799999
_10443_,VPWR,li1,178.0200,29.9200,1.799999
_10442_,VPWR,li1,175.0300,29.9200,1.799999
_10441_,VPWR,li1,172.2700,29.9200,1.799999
_10440_,VPWR,li1,187.4500,29.9200,1.799999
_10439_,VPWR,li1,184.9200,29.9200,1.799999
_10438_,VPWR,li1,185.6100,29.9200,1.799999
_10437_,VPWR,li1,167.6700,35.3600,1.799999
_10436_,VPWR,li1,166.7500,35.3600,1.799999
_10435_,VPWR,li1,164.9100,35.3600,1.799999
_10434_,VPWR,li1,161.6900,35.3600,1.799999
_10433_,VPWR,li1,162.1500,35.3600,1.799999
_10432_,VPWR,li1,158.9300,35.3600,1.799999
_10431_,VPWR,li1,179.4000,35.3600,1.799999
_10430_,VPWR,li1,142.8300,40.8000,1.799999
_10429_,VPWR,li1,145.1300,40.8000,1.799999
_10428_,VPWR,li1,140.5300,35.3600,1.799999
_10427_,VPWR,li1,140.7600,40.8000,1.799999
_10426_,VPWR,li1,136.8500,40.8000,1.799999
_10425_,VPWR,li1,171.8100,35.3600,1.799999
_10424_,VPWR,li1,170.8900,40.8000,1.799999
_10423_,VPWR,li1,171.3500,40.8000,1.799999
_10422_,VPWR,li1,173.1900,40.8000,1.799999
_10421_,VPWR,li1,179.4000,46.2400,1.799996
_10420_,VPWR,li1,170.4300,46.2400,1.799997
_10419_,VPWR,li1,165.6000,46.2400,1.799998
_10418_,VPWR,li1,167.9000,46.2400,1.799998
_10417_,VPWR,li1,162.1500,46.2400,1.799998
_10416_,VPWR,li1,161.6900,40.8000,1.799999
_10415_,VPWR,li1,158.0100,40.8000,1.799999
_10414_,VPWR,li1,159.3900,46.2400,1.799998
_10413_,VPWR,li1,156.4000,46.2400,1.799998
_10412_,VPWR,li1,218.7300,40.8000,1.799997
_10411_,VPWR,li1,201.2500,46.2400,1.799992
_10410_,VPWR,li1,192.2800,46.2400,1.799993
_10409_,VPWR,li1,193.8900,51.6800,1.799991
_10408_,VPWR,li1,191.8200,73.4400,1.799995
_10407_,VPWR,li1,200.7900,51.6800,1.799991
_10406_,VPWR,li1,204.0100,51.6800,1.799991
_10405_,VPWR,li1,206.3100,51.6800,1.799991
_10404_,VPWR,li1,202.1700,51.6800,1.799991
_10403_,VPWR,li1,204.2400,73.4400,1.799994
_10402_,VPWR,li1,210.9100,51.6800,1.799991
_10401_,VPWR,li1,214.5900,51.6800,1.799991
_10400_,VPWR,li1,212.7500,51.6800,1.799991
_10399_,VPWR,li1,213.9000,57.1200,1.799995
_10398_,VPWR,li1,219.1900,51.6800,1.799991
_10397_,VPWR,li1,219.6500,46.2400,1.799992
_10396_,VPWR,li1,217.1200,73.4400,1.799994
_10395_,VPWR,li1,218.2700,46.2400,1.799992
_10394_,VPWR,li1,221.9500,40.8000,1.799997
_10393_,VPWR,li1,219.6500,40.8000,1.799997
_10392_,VPWR,li1,218.2700,35.3600,1.799997
_10391_,VPWR,li1,220.5700,35.3600,1.799997
_10390_,VPWR,li1,217.3500,35.3600,1.799997
_10389_,VPWR,li1,218.2700,68.0000,1.799998
_10388_,VPWR,li1,214.5900,29.9200,1.799998
_10387_,VPWR,li1,213.6700,24.4800,1.799999
_10386_,VPWR,li1,203.5500,24.4800,1.799999
_10385_,VPWR,li1,207.6900,24.4800,1.799999
_10384_,VPWR,li1,206.5400,29.9200,1.799998
_10383_,VPWR,li1,204.4700,29.9200,1.799998
_10382_,VPWR,li1,195.7300,29.9200,1.799999
_10381_,VPWR,li1,198.0300,24.4800,1.799999
_10380_,VPWR,li1,196.1900,24.4800,1.799999
_10379_,VPWR,li1,193.8900,24.4800,1.799999
_10378_,VPWR,li1,189.7500,29.9200,1.799999
_10377_,VPWR,li1,183.3100,29.9200,1.799999
_10376_,VPWR,li1,189.5200,35.3600,1.799998
_10375_,VPWR,li1,182.8500,35.3600,1.799999
_10374_,VPWR,li1,185.1500,35.3600,1.799999
_10373_,VPWR,li1,180.0900,35.3600,1.799999
_10372_,VPWR,li1,180.7800,40.8000,1.799998
_10371_,VPWR,li1,177.7900,40.8000,1.799999
_10370_,VPWR,li1,212.7500,35.3600,1.799998
_10369_,VPWR,li1,215.0500,35.3600,1.799997
_10368_,VPWR,li1,213.2100,35.3600,1.799998
_10367_,VPWR,li1,207.6900,35.3600,1.799998
_10366_,VPWR,li1,204.7000,35.3600,1.799998
_10365_,VPWR,li1,209.3000,84.3200,1.799997
_10364_,VPWR,li1,184.2300,46.2400,1.799995
_10363_,VPWR,li1,183.0800,46.2400,1.799995
_10362_,VPWR,li1,200.3300,84.3200,1.799997
_10361_,VPWR,li1,179.1700,46.2400,1.799996
_10360_,VPWR,li1,176.8700,46.2400,1.799996
_10359_,VPWR,li1,173.8800,46.2400,1.799997
_10358_,VPWR,li1,169.7400,46.2400,1.799997
_10357_,VPWR,li1,175.7200,51.6800,1.799993
_10356_,VPWR,li1,161.6900,46.2400,1.799998
_10355_,VPWR,li1,147.4300,40.8000,1.799999
_10354_,VPWR,li1,156.1700,40.8000,1.799999
_10353_,VPWR,li1,195.7300,57.1200,1.799994
_10352_,VPWR,li1,198.0300,57.1200,1.799994
_10351_,VPWR,li1,194.8100,73.4400,1.799995
_10350_,VPWR,li1,194.8100,73.4400,1.799995
_10349_,VPWR,li1,197.8000,73.4400,1.799995
_10348_,VPWR,li1,194.8100,78.8800,1.799997
_10347_,VPWR,li1,203.5500,73.4400,1.799994
_10346_,VPWR,li1,206.0800,68.0000,1.799998
_10345_,VPWR,li1,202.6300,78.8800,1.799997
_10344_,VPWR,li1,206.5400,73.4400,1.799994
_10343_,VPWR,li1,194.1200,100.6400,1.799998
_10342_,VPWR,li1,219.6500,73.4400,1.799994
_10341_,VPWR,li1,222.8700,73.4400,1.799994
_10340_,VPWR,li1,220.1100,57.1200,1.799995
_10339_,VPWR,li1,223.5600,57.1200,1.799995
_10338_,VPWR,li1,221.4900,57.1200,1.799995
_10337_,VPWR,li1,216.8900,62.5600,1.799998
_10336_,VPWR,li1,221.0300,68.0000,1.799998
_10335_,VPWR,li1,213.4400,95.2000,1.799996
_10334_,VPWR,li1,215.0500,68.0000,1.799998
_10333_,VPWR,li1,209.9900,57.1200,1.799995
_10332_,VPWR,li1,209.9900,57.1200,1.799995
_10331_,VPWR,li1,209.9900,62.5600,1.799998
_10330_,VPWR,li1,206.5400,57.1200,1.799995
_10329_,VPWR,li1,207.2300,57.1200,1.799995
_10328_,VPWR,li1,205.8500,35.3600,1.799998
_10327_,VPWR,li1,203.0900,35.3600,1.799998
_10326_,VPWR,li1,206.3100,29.9200,1.799998
_10325_,VPWR,li1,204.0100,29.9200,1.799998
_10324_,VPWR,li1,198.9500,29.9200,1.799999
_10323_,VPWR,li1,201.7100,29.9200,1.799999
_10322_,VPWR,li1,201.0200,40.8000,1.799997
_10321_,VPWR,li1,191.5900,35.3600,1.799998
_10320_,VPWR,li1,193.8900,35.3600,1.799998
_10319_,VPWR,li1,192.0500,35.3600,1.799998
_10318_,VPWR,li1,190.9000,40.8000,1.799998
_10317_,VPWR,li1,187.9100,40.8000,1.799998
_10316_,VPWR,li1,213.6700,73.4400,1.799994
_10315_,VPWR,li1,214.1300,73.4400,1.799994
_10314_,VPWR,li1,215.5100,111.5200,1.799999
_10313_,VPWR,li1,214.1300,78.8800,1.799997
_10312_,VPWR,li1,212.7500,78.8800,1.799997
_10311_,VPWR,li1,210.9100,78.8800,1.799997
_10310_,VPWR,li1,207.0000,106.0800,1.799998
_10309_,VPWR,li1,208.6100,84.3200,1.799997
_10308_,VPWR,li1,206.3100,84.3200,1.799997
_10307_,VPWR,li1,203.3200,95.2000,1.799996
_10306_,VPWR,li1,209.0700,89.7600,1.799997
_10305_,VPWR,li1,203.5500,84.3200,1.799997
_10304_,VPWR,li1,201.7100,84.3200,1.799997
_10303_,VPWR,li1,200.3300,84.3200,1.799997
_10302_,VPWR,li1,200.7900,89.7600,1.799997
_10301_,VPWR,li1,197.5700,84.3200,1.799997
_10300_,VPWR,li1,217.3500,84.3200,1.799997
_10299_,VPWR,li1,221.4900,57.1200,1.799995
_10298_,VPWR,li1,217.8100,51.6800,1.799991
_10297_,VPWR,li1,217.8100,40.8000,1.799997
_10296_,VPWR,li1,218.7300,57.1200,1.799995
_10295_,VPWR,li1,188.8300,46.2400,1.799994
_10294_,VPWR,li1,192.0500,51.6800,1.799991
_10293_,VPWR,li1,188.1400,51.6800,1.799991
_10292_,VPWR,li1,169.5100,51.6800,1.799995
_10291_,VPWR,li1,167.6700,57.1200,1.799997
_10290_,VPWR,li1,164.4500,57.1200,1.799997
_10289_,VPWR,li1,169.9700,57.1200,1.799997
_10288_,VPWR,li1,187.9100,57.1200,1.799995
_10287_,VPWR,li1,185.1500,84.3200,1.799997
_10286_,VPWR,li1,187.2200,84.3200,1.799997
_10285_,VPWR,li1,192.5100,84.3200,1.799997
_10284_,VPWR,li1,193.4300,78.8800,1.799997
_10283_,VPWR,li1,189.9800,84.3200,1.799997
_10282_,VPWR,li1,190.6700,89.7600,1.799997
_10281_,VPWR,li1,192.9700,89.7600,1.799997
_10280_,VPWR,li1,185.1500,95.2000,1.799997
_10279_,VPWR,li1,193.8900,95.2000,1.799996
_10278_,VPWR,li1,195.7300,95.2000,1.799996
_10277_,VPWR,li1,192.2800,100.6400,1.799998
_10276_,VPWR,li1,192.9700,95.2000,1.799996
_10275_,VPWR,li1,219.6500,95.2000,1.799996
_10274_,VPWR,li1,220.1100,89.7600,1.799997
_10273_,VPWR,li1,216.8900,95.2000,1.799996
_10272_,VPWR,li1,219.1900,78.8800,1.799997
_10271_,VPWR,li1,219.6500,95.2000,1.799996
_10270_,VPWR,li1,197.5700,106.0800,1.799998
_10269_,VPWR,li1,214.1300,95.2000,1.799996
_10268_,VPWR,li1,210.4500,95.2000,1.799996
_10267_,VPWR,li1,211.1400,95.2000,1.799996
_10266_,VPWR,li1,208.6100,95.2000,1.799996
_10265_,VPWR,li1,209.0700,68.0000,1.799998
_10264_,VPWR,li1,206.3100,95.2000,1.799996
_10263_,VPWR,li1,207.2300,68.0000,1.799998
_10262_,VPWR,li1,188.8300,68.0000,1.799999
_10261_,VPWR,li1,207.2300,62.5600,1.799998
_10260_,VPWR,li1,204.9300,62.5600,1.799998
_10259_,VPWR,li1,209.9900,68.0000,1.799998
_10258_,VPWR,li1,202.1700,68.0000,1.799998
_10257_,VPWR,li1,201.7100,57.1200,1.799994
_10256_,VPWR,li1,204.4700,57.1200,1.799994
_10255_,VPWR,li1,201.0200,62.5600,1.799998
_10254_,VPWR,li1,198.9500,40.8000,1.799997
_10253_,VPWR,li1,195.2700,40.8000,1.799998
_10252_,VPWR,li1,198.0300,35.3600,1.799998
_10251_,VPWR,li1,197.3400,40.8000,1.799997
_10250_,VPWR,li1,195.7300,40.8000,1.799998
_10249_,VPWR,li1,208.8400,111.5200,1.799999
_10248_,VPWR,li1,208.3800,116.9600,1.799998
_10247_,VPWR,li1,203.5500,133.2800,1.799996
_10246_,VPWR,li1,209.3000,116.9600,1.799998
_10245_,VPWR,li1,207.2300,116.9600,1.799998
_10244_,VPWR,li1,211.3700,116.9600,1.799998
_10243_,VPWR,li1,213.2100,111.5200,1.799999
_10242_,VPWR,li1,206.7700,111.5200,1.799999
_10241_,VPWR,li1,205.3900,106.0800,1.799998
_10240_,VPWR,li1,208.3800,106.0800,1.799998
_10239_,VPWR,li1,203.0900,100.6400,1.799998
_10238_,VPWR,li1,205.3900,100.6400,1.799998
_10237_,VPWR,li1,206.7700,100.6400,1.799998
_10236_,VPWR,li1,201.9400,95.2000,1.799996
_10235_,VPWR,li1,199.8700,95.2000,1.799996
_10234_,VPWR,li1,214.8200,106.0800,1.799998
_10233_,VPWR,li1,201.7100,111.5200,1.799999
_10232_,VPWR,li1,217.5800,116.9600,1.799998
_10231_,VPWR,li1,221.9500,89.7600,1.799997
_10230_,VPWR,li1,219.6500,89.7600,1.799997
_10229_,VPWR,li1,221.9500,89.7600,1.799997
_10228_,VPWR,li1,220.3400,84.3200,1.799997
_10227_,VPWR,li1,217.8100,84.3200,1.799997
_10226_,VPWR,li1,221.0300,84.3200,1.799997
_10225_,VPWR,li1,164.4500,51.6800,1.799995
_10224_,VPWR,li1,161.0000,57.1200,1.799997
_10223_,VPWR,li1,165.8300,57.1200,1.799997
_10222_,VPWR,li1,169.7400,84.3200,1.799998
_10221_,VPWR,li1,166.5200,84.3200,1.799998
_10220_,VPWR,li1,180.7800,84.3200,1.799997
_10219_,VPWR,li1,181.7000,84.3200,1.799997
_10218_,VPWR,li1,181.2400,89.7600,1.799997
_10217_,VPWR,li1,182.1600,89.7600,1.799997
_10216_,VPWR,li1,182.6200,100.6400,1.799998
_10215_,VPWR,li1,183.0800,95.2000,1.799997
_10214_,VPWR,li1,183.0800,95.2000,1.799997
_10213_,VPWR,li1,187.4500,95.2000,1.799996
_10212_,VPWR,li1,188.6000,100.6400,1.799998
_10211_,VPWR,li1,191.3600,100.6400,1.799998
_10210_,VPWR,li1,188.1400,100.6400,1.799998
_10209_,VPWR,li1,188.6000,106.0800,1.799998
_10208_,VPWR,li1,192.2800,106.0800,1.799998
_10207_,VPWR,li1,192.7400,106.0800,1.799998
_10206_,VPWR,li1,197.3400,106.0800,1.799998
_10205_,VPWR,li1,195.2700,106.0800,1.799998
_10204_,VPWR,li1,194.8100,127.8400,1.799999
_10203_,VPWR,li1,198.9500,106.0800,1.799998
_10202_,VPWR,li1,195.9600,133.2800,1.799996
_10201_,VPWR,li1,199.6400,133.2800,1.799996
_10200_,VPWR,li1,203.5500,133.2800,1.799996
_10199_,VPWR,li1,201.0200,133.2800,1.799996
_10198_,VPWR,li1,201.7100,127.8400,1.799999
_10197_,VPWR,li1,200.5600,127.8400,1.799999
_10196_,VPWR,li1,202.8600,127.8400,1.799999
_10195_,VPWR,li1,202.1700,122.4000,1.799999
_10194_,VPWR,li1,200.5600,122.4000,1.799999
_10193_,VPWR,li1,202.8600,122.4000,1.799999
_10192_,VPWR,li1,201.7100,116.9600,1.799998
_10191_,VPWR,li1,200.1000,111.5200,1.799999
_10190_,VPWR,li1,200.7900,116.9600,1.799998
_10189_,VPWR,li1,196.1900,111.5200,1.799999
_10188_,VPWR,li1,204.7000,111.5200,1.799999
_10187_,VPWR,li1,198.9500,122.4000,1.799999
_10186_,VPWR,li1,204.9300,149.6000,1.799998
_10185_,VPWR,li1,209.7600,127.8400,1.799998
_10184_,VPWR,li1,190.2100,89.7600,1.799997
_10183_,VPWR,li1,188.8300,84.3200,1.799997
_10182_,VPWR,li1,187.9100,78.8800,1.799997
_10181_,VPWR,li1,190.6700,78.8800,1.799997
_10180_,VPWR,li1,182.3900,78.8800,1.799998
_10179_,VPWR,li1,190.6700,68.0000,1.799999
_10178_,VPWR,li1,193.2000,68.0000,1.799998
_10177_,VPWR,li1,190.9000,68.0000,1.799999
_10176_,VPWR,li1,187.9100,62.5600,1.799998
_10175_,VPWR,li1,190.6700,62.5600,1.799998
_10174_,VPWR,li1,182.1600,57.1200,1.799996
_10173_,VPWR,li1,197.1100,68.0000,1.799998
_10172_,VPWR,li1,204.0100,68.0000,1.799998
_10171_,VPWR,li1,197.1100,62.5600,1.799998
_10170_,VPWR,li1,197.3400,62.5600,1.799998
_10169_,VPWR,li1,192.9700,62.5600,1.799998
_10168_,VPWR,li1,218.2700,111.5200,1.799999
_10167_,VPWR,li1,220.1100,111.5200,1.799999
_10166_,VPWR,li1,215.9700,100.6400,1.799998
_10165_,VPWR,li1,203.0900,106.0800,1.799998
_10164_,VPWR,li1,215.9700,106.0800,1.799998
_10163_,VPWR,li1,221.2600,106.0800,1.799998
_10162_,VPWR,li1,218.2700,106.0800,1.799998
_10161_,VPWR,li1,218.2700,111.5200,1.799999
_10160_,VPWR,li1,155.7100,51.6800,1.799994
_10159_,VPWR,li1,151.8000,57.1200,1.799996
_10158_,VPWR,li1,151.1100,51.6800,1.799993
_10157_,VPWR,li1,146.7400,57.1200,1.799996
_10156_,VPWR,li1,158.9300,57.1200,1.799997
_10155_,VPWR,li1,161.2300,57.1200,1.799997
_10154_,VPWR,li1,158.9300,57.1200,1.799997
_10153_,VPWR,li1,155.4800,73.4400,1.799997
_10152_,VPWR,li1,161.2300,84.3200,1.799997
_10151_,VPWR,li1,163.3000,84.3200,1.799998
_10150_,VPWR,li1,164.2200,78.8800,1.799998
_10149_,VPWR,li1,165.8300,78.8800,1.799998
_10148_,VPWR,li1,163.7600,73.4400,1.799998
_10147_,VPWR,li1,166.2900,84.3200,1.799998
_10146_,VPWR,li1,166.9800,89.7600,1.799998
_10145_,VPWR,li1,170.8900,95.2000,1.799997
_10144_,VPWR,li1,177.3300,95.2000,1.799997
_10143_,VPWR,li1,173.6500,95.2000,1.799997
_10142_,VPWR,li1,176.6400,95.2000,1.799997
_10141_,VPWR,li1,175.2600,100.6400,1.799999
_10140_,VPWR,li1,177.5600,100.6400,1.799998
_10139_,VPWR,li1,174.8000,100.6400,1.799999
_10138_,VPWR,li1,180.0900,95.2000,1.799997
_10137_,VPWR,li1,176.1800,106.0800,1.799998
_10136_,VPWR,li1,178.0200,106.0800,1.799998
_10135_,VPWR,li1,181.2400,106.0800,1.799998
_10134_,VPWR,li1,184.4600,106.0800,1.799998
_10133_,VPWR,li1,188.1400,106.0800,1.799998
_10132_,VPWR,li1,183.7700,127.8400,1.799999
_10131_,VPWR,li1,189.2900,127.8400,1.799999
_10130_,VPWR,li1,188.6000,133.2800,1.799996
_10129_,VPWR,li1,188.8300,127.8400,1.799999
_10128_,VPWR,li1,189.5200,133.2800,1.799996
_10127_,VPWR,li1,195.5000,133.2800,1.799996
_10126_,VPWR,li1,196.6500,138.7200,1.799998
_10125_,VPWR,li1,196.4200,144.1600,1.799998
_10124_,VPWR,li1,200.1000,144.1600,1.799998
_10123_,VPWR,li1,204.2400,144.1600,1.799998
_10122_,VPWR,li1,201.0200,144.1600,1.799998
_10121_,VPWR,li1,201.9400,149.6000,1.799998
_10120_,VPWR,li1,201.2500,149.6000,1.799998
_10119_,VPWR,li1,197.1100,149.6000,1.799998
_10118_,VPWR,li1,201.9400,155.0400,1.799999
_10117_,VPWR,li1,204.0100,138.7200,1.799998
_10116_,VPWR,li1,193.8900,144.1600,1.799998
_10115_,VPWR,li1,208.3800,138.7200,1.799998
_10114_,VPWR,li1,175.0300,89.7600,1.799998
_10113_,VPWR,li1,176.8700,84.3200,1.799997
_10112_,VPWR,li1,174.5700,84.3200,1.799998
_10111_,VPWR,li1,173.6500,78.8800,1.799998
_10110_,VPWR,li1,176.4100,78.8800,1.799998
_10109_,VPWR,li1,175.0300,73.4400,1.799997
_10108_,VPWR,li1,175.0300,78.8800,1.799998
_10107_,VPWR,li1,177.3300,78.8800,1.799998
_10106_,VPWR,li1,184.2300,78.8800,1.799997
_10105_,VPWR,li1,182.6200,73.4400,1.799996
_10104_,VPWR,li1,184.9200,73.4400,1.799996
_10103_,VPWR,li1,181.4700,57.1200,1.799996
_10102_,VPWR,li1,179.6300,57.1200,1.799996
_10101_,VPWR,li1,184.6900,57.1200,1.799995
_10100_,VPWR,li1,184.4600,57.1200,1.799995
_10099_,VPWR,li1,178.2500,57.1200,1.799996
_10098_,VPWR,li1,189.7500,111.5200,1.799999
_10097_,VPWR,li1,192.9700,111.5200,1.799999
_10096_,VPWR,li1,191.1300,111.5200,1.799999
_10095_,VPWR,li1,209.5300,127.8400,1.799998
_10094_,VPWR,li1,206.7700,122.4000,1.799999
_10093_,VPWR,li1,209.0700,122.4000,1.799999
_10092_,VPWR,li1,195.9600,122.4000,1.799999
_10091_,VPWR,li1,192.5100,122.4000,1.799999
_10090_,VPWR,li1,195.7300,122.4000,1.799999
_10089_,VPWR,li1,211.8300,127.8400,1.799998
_10088_,VPWR,li1,217.1200,127.8400,1.799998
_10087_,VPWR,li1,213.2100,127.8400,1.799998
_10086_,VPWR,li1,219.4200,127.8400,1.799998
_10085_,VPWR,li1,218.5000,122.4000,1.799998
_10084_,VPWR,li1,220.8000,122.4000,1.799998
_10083_,VPWR,li1,217.8100,122.4000,1.799998
_10082_,VPWR,li1,217.8100,116.9600,1.799998
_10081_,VPWR,li1,145.5900,51.6800,1.799992
_10080_,VPWR,li1,143.0600,51.6800,1.799992
_10079_,VPWR,li1,150.6500,62.5600,1.799997
_10078_,VPWR,li1,145.3600,62.5600,1.799997
_10077_,VPWR,li1,148.8100,62.5600,1.799997
_10076_,VPWR,li1,144.9000,57.1200,1.799996
_10075_,VPWR,li1,153.4100,68.0000,1.799999
_10074_,VPWR,li1,154.5600,62.5600,1.799998
_10073_,VPWR,li1,158.0100,73.4400,1.799998
_10072_,VPWR,li1,155.4800,78.8800,1.799997
_10071_,VPWR,li1,158.7000,78.8800,1.799997
_10070_,VPWR,li1,155.0200,84.3200,1.799997
_10069_,VPWR,li1,155.9400,89.7600,1.799997
_10068_,VPWR,li1,166.0600,89.7600,1.799998
_10067_,VPWR,li1,163.9900,89.7600,1.799998
_10066_,VPWR,li1,164.6800,95.2000,1.799998
_10065_,VPWR,li1,166.7500,95.2000,1.799998
_10064_,VPWR,li1,162.3800,95.2000,1.799998
_10063_,VPWR,li1,164.4500,95.2000,1.799998
_10062_,VPWR,li1,162.8400,100.6400,1.799999
_10061_,VPWR,li1,164.9100,100.6400,1.799999
_10060_,VPWR,li1,166.9800,100.6400,1.799999
_10059_,VPWR,li1,165.1400,106.0800,1.799999
_10058_,VPWR,li1,169.9700,106.0800,1.799999
_10057_,VPWR,li1,166.2900,106.0800,1.799999
_10056_,VPWR,li1,167.4400,106.0800,1.799999
_10055_,VPWR,li1,169.7400,106.0800,1.799999
_10054_,VPWR,li1,170.2000,122.4000,1.799999
_10053_,VPWR,li1,170.4300,127.8400,1.799999
_10052_,VPWR,li1,175.7200,127.8400,1.799999
_10051_,VPWR,li1,179.6300,133.2800,1.799996
_10050_,VPWR,li1,182.6200,133.2800,1.799996
_10049_,VPWR,li1,180.7800,133.2800,1.799996
_10048_,VPWR,li1,184.0000,133.2800,1.799996
_10047_,VPWR,li1,187.6800,144.1600,1.799999
_10046_,VPWR,li1,186.7600,144.1600,1.799999
_10045_,VPWR,li1,190.9000,144.1600,1.799999
_10044_,VPWR,li1,191.1300,138.7200,1.799999
_10043_,VPWR,li1,187.9100,138.7200,1.799999
_10042_,VPWR,li1,192.7400,144.1600,1.799998
_10041_,VPWR,li1,191.1300,149.6000,1.799998
_10040_,VPWR,li1,175.4900,133.2800,1.799996
_10039_,VPWR,li1,179.4000,138.7200,1.799999
_10038_,VPWR,li1,162.6100,73.4400,1.799998
_10037_,VPWR,li1,163.5300,78.8800,1.799998
_10036_,VPWR,li1,159.3900,73.4400,1.799998
_10035_,VPWR,li1,165.8300,73.4400,1.799998
_10034_,VPWR,li1,165.3700,62.5600,1.799999
_10033_,VPWR,li1,169.5100,73.4400,1.799998
_10032_,VPWR,li1,172.0400,73.4400,1.799997
_10031_,VPWR,li1,171.5800,73.4400,1.799997
_10030_,VPWR,li1,172.7300,68.0000,1.799999
_10029_,VPWR,li1,173.1900,62.5600,1.799999
_10028_,VPWR,li1,175.0300,68.0000,1.799999
_10027_,VPWR,li1,182.6200,68.0000,1.799999
_10026_,VPWR,li1,178.4800,68.0000,1.799999
_10025_,VPWR,li1,184.9200,68.0000,1.799999
_10024_,VPWR,li1,181.9300,68.0000,1.799999
_10023_,VPWR,li1,158.0100,95.2000,1.799997
_10022_,VPWR,li1,175.4900,106.0800,1.799999
_10021_,VPWR,li1,177.1000,111.5200,1.799999
_10020_,VPWR,li1,179.8600,111.5200,1.799999
_10019_,VPWR,li1,176.8700,116.9600,1.799999
_10018_,VPWR,li1,186.9900,111.5200,1.799999
_10017_,VPWR,li1,190.4400,116.9600,1.799999
_10016_,VPWR,li1,188.3700,116.9600,1.799999
_10015_,VPWR,li1,208.6100,133.2800,1.799996
_10014_,VPWR,li1,210.9100,138.7200,1.799998
_10013_,VPWR,li1,211.1400,133.2800,1.799996
_10012_,VPWR,li1,213.2100,138.7200,1.799998
_10011_,VPWR,li1,181.9300,144.1600,1.799999
_10010_,VPWR,li1,219.4200,133.2800,1.799996
_10009_,VPWR,li1,218.2700,138.7200,1.799998
_10008_,VPWR,li1,215.5100,133.2800,1.799996
_10007_,VPWR,li1,219.4200,133.2800,1.799996
_10006_,VPWR,li1,209.9900,144.1600,1.799998
_10005_,VPWR,li1,209.0700,138.7200,1.799998
_10004_,VPWR,li1,207.0000,138.7200,1.799998
_10003_,VPWR,li1,206.7700,144.1600,1.799998
_10002_,VPWR,li1,203.5500,144.1600,1.799998
_10001_,VPWR,li1,148.8100,51.6800,1.799992
_10000_,VPWR,li1,141.9100,133.2800,1.799988
_09999_,VPWR,li1,143.2900,133.2800,1.799988
_09998_,VPWR,li1,138.2300,133.2800,1.799987
_09997_,VPWR,li1,20.9300,138.7200,1.799995
_09996_,VPWR,li1,20.4700,133.2800,1.799991
_09995_,VPWR,li1,20.4700,95.2000,1.799992
_09994_,VPWR,li1,19.0900,89.7600,1.799996
_09993_,VPWR,li1,18.1700,95.2000,1.799993
_09992_,VPWR,li1,17.7100,89.7600,1.799996
_09991_,VPWR,li1,14.9500,133.2800,1.799992
_09990_,VPWR,li1,141.9100,57.1200,1.799996
_09989_,VPWR,li1,139.6100,57.1200,1.799996
_09988_,VPWR,li1,141.4500,57.1200,1.799996
_09987_,VPWR,li1,88.5500,73.4400,1.799996
_09986_,VPWR,li1,141.9100,62.5600,1.799997
_09985_,VPWR,li1,139.3800,62.5600,1.799997
